time,1,2,3,4
0801-01-01 00:00:00,1.0468086265570444,-0.30389306292289675,-1.593967205715052,-0.8097917439413174
0801-02-01 00:00:00,-1.720004882025682,-1.7357734212490514,-0.4841094342614627,0.7471514008726351
0801-12-01 00:00:00,-0.6394771780401862,0.39949737613212966,1.537291011722378,-1.5217892151231327
0802-01-01 00:00:00,-0.20422682616150709,-1.2399962346014024,-0.18846224290510577,-0.3127808313146731
0802-02-01 00:00:00,-0.9168758788823839,-0.5480064089949364,0.1130486629173004,-1.2422582384514007
0802-12-01 00:00:00,-0.20245737587421178,-2.0081620440000236,-0.3887859826900383,-0.7624787270293953
0803-01-01 00:00:00,2.8891759143311395,-0.05027725838915774,-0.13232069275583608,0.09288728234776891
0803-02-01 00:00:00,0.9989822784517411,-1.3073687940238503,-0.7140673727965424,0.8433534568219561
0803-12-01 00:00:00,0.49040163513163937,0.5752848129599425,-0.7597132228121273,-0.0821360452564642
0804-01-01 00:00:00,-1.0078453926887836,0.7247649652900551,0.5505263806729452,-1.0026883225283414
0804-02-01 00:00:00,1.3528760860413191,1.4269984729055807,2.0257456833589096,-0.5089816163074818
0804-12-01 00:00:00,0.11596551021600428,0.18900450777753477,0.27222643127900037,1.418740413592581
0805-01-01 00:00:00,-0.9552679592137125,-0.274312222091938,0.8066428001068635,-0.1640304525271298
0805-02-01 00:00:00,-0.4083630287724,-1.449067483090551,-0.05447379194731737,-1.9747973802123162
0805-12-01 00:00:00,0.2379791500584729,1.1472065928043804,0.8083993874778715,1.4031902058718584
0806-01-01 00:00:00,-0.029678039408879794,-1.467860240742962,-0.3104193217714856,1.5437218359981404
0806-02-01 00:00:00,-0.4294449195610323,-1.1998538503043525,1.125318401422891,-2.156514844542528
0806-12-01 00:00:00,1.6856863735080942,0.1331929253164321,-0.7230712261972003,-1.0251936312243055
0807-01-01 00:00:00,1.9908224264234506,1.0369270090414509,1.5149676650023758,0.7140309060543183
0807-02-01 00:00:00,0.2001795850976913,0.9674555326856711,-1.638991071466283,0.589317769752029
0807-12-01 00:00:00,0.30995829448452883,0.3024497599875069,0.5262181638056124,-0.9315462808745794
0808-01-01 00:00:00,-1.0303120200397144,-1.3143629078255359,-0.24660614870378672,0.3616018342787105
0808-02-01 00:00:00,-0.38995609943298737,-1.9948849891585165,-0.06968658106215794,0.7622607214847091
0808-12-01 00:00:00,0.8866592285763027,0.4899327581246447,-0.7953152040275304,-0.1327893915788048
0809-01-01 00:00:00,1.3046694914777854,1.70015666666539,0.5195941169961267,0.9264594705734004
0809-02-01 00:00:00,-2.2032871624735613,0.9455545153743287,0.08352902794408439,1.6820649090012036
0809-12-01 00:00:00,0.9418510270678765,0.11544559179573247,-1.4436507883984202,0.15998542331208773
0810-01-01 00:00:00,2.5846734230957575,1.0930300804283917,-0.3320160619248892,-2.8851346484906304
0810-02-01 00:00:00,-0.34556206113895616,-0.32332833010055717,-1.5282968992700312,0.26993614030064217
0810-12-01 00:00:00,1.2382048184751957,0.6102575342614855,-0.09087446120675748,0.8180393276449528
0811-01-01 00:00:00,0.9520090482340836,0.5939530062327338,0.5866779960647034,2.3302238947516507
0811-02-01 00:00:00,-0.10411965031633194,1.5502402026002098,-0.6364857065486409,0.9808682530003675
0811-12-01 00:00:00,0.7765989367282141,-0.9949905907359771,2.932989223232928,-0.1652673840958261
0812-01-01 00:00:00,-0.08340454281031046,-0.4505762514579494,0.30556812797103267,-1.2999663976689138
0812-02-01 00:00:00,-0.49846644038047744,0.5816801167171257,-0.9732054319386892,-0.649044507412653
0812-12-01 00:00:00,-0.47967910587945034,-1.0751823625965307,0.910397860096498,0.16849078257192046
0813-01-01 00:00:00,-0.7501793901622675,-1.4589578931963,1.2062471893646447,-0.8304239447330874
0813-02-01 00:00:00,-0.2789778452885855,0.11438964468102888,1.2010784845445042,0.5255386934272877
0813-12-01 00:00:00,-0.6880185286246426,-0.6314324934345424,1.0636336864308698,0.18180176454662222
0814-01-01 00:00:00,0.8668713672132617,-1.2051744762517924,1.0492815068899455,0.5644170143444679
0814-02-01 00:00:00,0.7647016877993547,-1.8849057057719458,-0.02928006316154467,-0.03616407556652226
0814-12-01 00:00:00,-0.6623034258675152,0.08845693025773609,0.6074002653954081,-1.2054014048579273
0815-01-01 00:00:00,-0.3618301634739878,1.0840835883721174,1.3726898955590783,-0.4914750888326931
0815-02-01 00:00:00,1.1591751124513847,0.6303912976515389,1.3280631682288022,1.9284508422984177
0815-12-01 00:00:00,-0.10456251827433344,1.631530873665091,-0.0465669500485759,-1.1428861501424312
0816-01-01 00:00:00,0.9750885294514294,0.928124262135797,-1.0701363930901027,-1.6815314311954814
0816-02-01 00:00:00,0.5253996898814706,-0.5473875429906169,1.390706603049183,-1.614921647882979
0816-12-01 00:00:00,0.1510839648235968,-0.26451412021142334,0.4096148330093166,-0.8552830227885482
0817-01-01 00:00:00,0.2866737483514108,-0.31751079706824864,-1.1768862610136512,-1.098855810905335
0817-02-01 00:00:00,0.06674594430823817,-0.12060731442543755,0.13179329003398757,0.5550716918324291
0817-12-01 00:00:00,-0.6957637372763803,0.7719518126767135,0.5232372839840992,-1.3765818362990094
0818-01-01 00:00:00,0.8242136183935794,1.7546259875431003,-0.051174519371455784,1.0437105443521824
0818-02-01 00:00:00,-0.36631859861574034,1.630691839641862,-1.8926620824671,-1.836644042412935
0818-12-01 00:00:00,0.12129603902033044,0.1973000851163221,-0.07979692115108399,0.5326102040125521
0819-01-01 00:00:00,-0.9549252773691413,0.25603706220192635,-1.4587593942829804,1.3596074153135027
